N	V	V1
7153000	213351	118290
7154000	213373	118309
7155000	213393	118320
7156000	213411	118333
7157000	213424	118343
7158000	213435	118345
7159000	213448	118350
7160000	213464	118360
7161000	213474	118366
7162000	213491	118373
7163000	213504	118372
7164000	213518	118380
7165000	213535	118396
7166000	213548	118404
7167000	213578	118430
7168000	213600	118449
7169000	213622	118463
7170000	213643	118475
7171000	213660	118484
7172000	213691	118510
7173000	213711	118523
7174000	213729	118536
7175000	213753	118554
7176000	213767	118561
7177000	213786	118575
7178000	213800	118584
7179000	213827	118603
7180000	213855	118614
7181000	213876	118610
7182000	213900	118619
7183000	213917	118617
7184000	213933	118615
7185000	213949	118619
7186000	213978	118636
7187000	213999	118644
7188000	214017	118651
7189000	214032	118658
7190000	214045	118659
7191000	214067	118672
7192000	214087	118681
7193000	214105	118693
7194000	214122	118703
7195000	214135	118707
7196000	214161	118725
7197000	214181	118739
7198000	214197	118746
7199000	214209	118749
7200000	214224	118760
7201000	214238	118767
7202000	214247	118768
7203000	214261	118775
7204000	214268	118776
7205000	214285	118778
7206000	214301	118787
7207000	214315	118796
7208000	214330	118809
7209000	214342	118818
7210000	214352	118824
7211000	214360	118826
7212000	214367	118826
7213000	214386	118841
7214000	214407	118854
7215000	214429	118867
7216000	214452	118881
7217000	214480	118903
7218000	214492	118915
7219000	214508	118925
7220000	214518	118931
7221000	214528	118934
7222000	214535	118937
7223000	214547	118944
7224000	214565	118956
7225000	214579	118969
7226000	214600	118983
7227000	214617	118992
7228000	214630	119001
7229000	214643	119009
7230000	214657	119021
7231000	214666	119027
7232000	214677	119033
7233000	214685	119033
7234000	214704	119047
7235000	214719	119055
7236000	214737	119062
7237000	214756	119073
7238000	214770	119080
7239000	214790	119094
7240000	214799	119102
7241000	214814	119112
7242000	214834	119121
7243000	214853	119135
7244000	214875	119147
7245000	214896	119163
7246000	214920	119181
7247000	214940	119197
7248000	214960	119215
7249000	214982	119227
7250000	215009	119243
7251000	215029	119256
7252000	215046	119265
7253000	215063	119276
7254000	215076	119282
7255000	215101	119302
7256000	215122	119317
7257000	215140	119331
7258000	215159	119346
7259000	215178	119360
7260000	215196	119371
7261000	215214	119384
7262000	215241	119403
7263000	215261	119417
7264000	215275	119423
7265000	215295	119428
7266000	215322	119452
7267000	215351	119475
7268000	215379	119498
7269000	215394	119510
7270000	215416	119523
7271000	215439	119537
7272000	215460	119544
7273000	215483	119554
7274000	215511	119577
7275000	215534	119588
7276000	215562	119610
7277000	215588	119627
7278000	215602	119626
7279000	215626	119643
7280000	215650	119662
7281000	215664	119667
7282000	215675	119675
7283000	215691	119688
7284000	215704	119698
7285000	215721	119710
7286000	215732	119715
7287000	215746	119725
7288000	215761	119736
7289000	215774	119739
7290000	215784	119740
7291000	215798	119750
7292000	215826	119769
7293000	215853	119787
7294000	215887	119814
7295000	215916	119833
7296000	215960	119865
7297000	215989	119885
7298000	216013	119896
7299000	216054	119927
7300000	216085	119951
7301000	216117	119980
7302000	216139	119995
7303000	216177	120025
7304000	216196	120037
7305000	216229	120064
7306000	216252	120080
7307000	216271	120092
7308000	216299	120107
7309000	216322	120113
7310000	216359	120142
7311000	216381	120153
7312000	216410	120171
7313000	216444	120194
7314000	216470	120207
7315000	216499	120224
7316000	216520	120232
7317000	216540	120243
7318000	216554	120251
7319000	216572	120262
7320000	216586	120269
7321000	216603	120282
7322000	216638	120309
7323000	216663	120328
7324000	216681	120340
7325000	216695	120352
7326000	216713	120365
7327000	216728	120371
7328000	216753	120391
7329000	216778	120414
7330000	216804	120433
7331000	216833	120453
7332000	216856	120467
7333000	216873	120477
7334000	216889	120485
7335000	216918	120502
7336000	216939	120513
7337000	216959	120530
7338000	216982	120543
7339000	217006	120564
7340000	217030	120582
7341000	217052	120594
7342000	217064	120603
7343000	217082	120615
7344000	217099	120628
7345000	217118	120633
7346000	217134	120642
7347000	217154	120655
7348000	217175	120671
7349000	217190	120680
7350000	217208	120688
7351000	217240	120711
7352000	217258	120724
7353000	217278	120736
7354000	217301	120744
7355000	217313	120751
7356000	217325	120758
7357000	217345	120768
7358000	217370	120787
7359000	217390	120800
7360000	217408	120807
7361000	217425	120817
7362000	217437	120823
7363000	217457	120837
7364000	217479	120852
7365000	217498	120864
7366000	217523	120878
7367000	217534	120887
7368000	217539	120890
7369000	217559	120907
7370000	217579	120918
7371000	217588	120921
7372000	217604	120928
7373000	217618	120938
7374000	217628	120943
7375000	217640	120947
7376000	217658	120961
7377000	217674	120973
7378000	217691	120984
7379000	217712	120996
7380000	217730	121006
7381000	217744	121012
7382000	217764	121029
7383000	217784	121042
7384000	217796	121045
7385000	217815	121054
7386000	217833	121068
7387000	217855	121083
7388000	217870	121092
7389000	217878	121096
7390000	217901	121108
7391000	217919	121118
7392000	217940	121135
7393000	217952	121140
7394000	217970	121154
7395000	217992	121171
7396000	218008	121183
7397000	218031	121202
7398000	218045	121212
7399000	218065	121231
7400000	218075	121234
7401000	218091	121245
7402000	218106	121256
7403000	218122	121265
7404000	218138	121278
7405000	218150	121282
7406000	218160	121289
7407000	218176	121301
7408000	218199	121313
7409000	218213	121325
7410000	218222	121329
7411000	218234	121339
7412000	218257	121359
7413000	218272	121367
7414000	218294	121382
7415000	218317	121399
7416000	218327	121401
7417000	218338	121410
7418000	218347	121416
7419000	218358	121421
7420000	218366	121425
7421000	218372	121426
7422000	218383	121432
7423000	218394	121440
7424000	218411	121452
7425000	218444	121471
7426000	218479	121495
7427000	218507	121508
7428000	218518	121513
7429000	218533	121519
7430000	218557	121525
7431000	218581	121540
7432000	218609	121559
7433000	218630	121573
7434000	218644	121574
7435000	218666	121582
7436000	218686	121593
7437000	218721	121619
7438000	218734	121627
7439000	218750	121638
7440000	218772	121656
7441000	218782	121662
7442000	218793	121668
7443000	218811	121680
7444000	218830	121689
7445000	218839	121694
7446000	218859	121705
7447000	218876	121709
7448000	218897	121723
7449000	218913	121729
7450000	218929	121742
7451000	218946	121758
7452000	218967	121769
7453000	218985	121780
7454000	219005	121795
7455000	219021	121805
7456000	219036	121813
7457000	219047	121820
7458000	219068	121837
7459000	219082	121847
7460000	219100	121863
7461000	219124	121879
7462000	219152	121904
7463000	219171	121913
7464000	219184	121923
7465000	219198	121934
7466000	219249	121969
7467000	219272	121982
7468000	219306	122005
7469000	219328	122015
7470000	219360	122035
7471000	219381	122045
7472000	219401	122049
7473000	219431	122070
7474000	219445	122072
7475000	219465	122077
7476000	219480	122084
7477000	219505	122101
7478000	219536	122110
7479000	219562	122125
7480000	219582	122140
7481000	219596	122138
7482000	219609	122140
7483000	219633	122158
7484000	219647	122161
7485000	219658	122167
7486000	219676	122178
7487000	219693	122191
7488000	219711	122202
7489000	219716	122200
7490000	219719	122200
7491000	219727	122203
7492000	219740	122210
7493000	219763	122230
7494000	219775	122232
7495000	219796	122245
7496000	219810	122248
7497000	219823	122258
7498000	219837	122270
7499000	219849	122279
7500000	219859	122287
7501000	219870	122295
7502000	219884	122303
7503000	219895	122310
7504000	219911	122324
7505000	219925	122330
7506000	219935	122336
7507000	219955	122348
7508000	219990	122368
7509000	220024	122389
7510000	220042	122400
7511000	220060	122411
7512000	220088	122428
7513000	220108	122435
7514000	220112	122438
7515000	220122	122442
7516000	220132	122450
7517000	220132	122450
7518000	220132	122450
7519000	220135	122447
7520000	220146	122455
7521000	220156	122461
7522000	220167	122464
7523000	220183	122476
7524000	220192	122478
7525000	220202	122481
7526000	220209	122483
7527000	220217	122489
7528000	220225	122491
7529000	220233	122496
7530000	220266	122517
7531000	220307	122546
7532000	220337	122568
7533000	220362	122584
7534000	220378	122597
7535000	220396	122609
7536000	220418	122627
7537000	220428	122630
7538000	220450	122642
7539000	220474	122659
7540000	220490	122665
7541000	220506	122675
7542000	220532	122691
7543000	220552	122709
7544000	220567	122719
7545000	220586	122728
7546000	220606	122740
7547000	220631	122754
7548000	220649	122766
7549000	220669	122776
7550000	220686	122789
7551000	220712	122808
7552000	220731	122819
7553000	220741	122827
7554000	220759	122841
7555000	220775	122852
7556000	220786	122858
7557000	220803	122875
7558000	220812	122881
7559000	220824	122888
7560000	220831	122894
7561000	220854	122906
7562000	220871	122915
7563000	220888	122930
7564000	220908	122943
7565000	220927	122959
7566000	220940	122970
7567000	220951	122977
7568000	220967	122988
7569000	220990	123006
7570000	221010	123020
7571000	221027	123033
7572000	221036	123041
7573000	221054	123053
7574000	221069	123063
7575000	221082	123071
7576000	221099	123084
7577000	221111	123092
7578000	221121	123099
7579000	221138	123110
7580000	221150	123118
7581000	221174	123136
7582000	221195	123152
7583000	221216	123166
7584000	221246	123192
7585000	221269	123207
7586000	221286	123219
7587000	221299	123227
7588000	221311	123233
7589000	221333	123253
7590000	221353	123262
7591000	221365	123270
7592000	221381	123277
7593000	221400	123293
7594000	221422	123308
7595000	221441	123318
7596000	221464	123338
7597000	221485	123349
7598000	221509	123362
7599000	221528	123374
7600000	221554	123397
7601000	221563	123398
7602000	221568	123400
7603000	221581	123412
7604000	221588	123416
7605000	221606	123425
7606000	221621	123436
7607000	221632	123439
7608000	221652	123451
7609000	221666	123459
7610000	221677	123468
7611000	221690	123478
7612000	221705	123487
7613000	221720	123492
7614000	221733	123498
7615000	221749	123507
7616000	221760	123511
7617000	221777	123526
7618000	221788	123528
7619000	221802	123536
7620000	221811	123540
7621000	221824	123545
7622000	221840	123557
7623000	221852	123565
7624000	221870	123578
7625000	221885	123581
7626000	221899	123588
7627000	221912	123595
7628000	221930	123608
7629000	221940	123610
7630000	221956	123619
7631000	221966	123625
7632000	221977	123628
7633000	221990	123634
7634000	222002	123643
7635000	222011	123652
7636000	222016	123654
7637000	222031	123663
7638000	222042	123671
7639000	222055	123680
7640000	222071	123691
7641000	222082	123698
7642000	222098	123711
7643000	222119	123721
7644000	222139	123736
7645000	222169	123754
7646000	222191	123767
7647000	222217	123786
7648000	222228	123795
7649000	222249	123806
7650000	222265	123813
7651000	222276	123818
7652000	222304	123839
7653000	222321	123852
7654000	222337	123857
7655000	222345	123857
7656000	222359	123866
7657000	222373	123873
7658000	222386	123875
7659000	222404	123886
7660000	222430	123907
7661000	222449	123920
7662000	222472	123935
7663000	222495	123956
7664000	222508	123966
7665000	222523	123975
7666000	222533	123981
7667000	222560	124001
7668000	222575	124010
7669000	222594	124024
7670000	222613	124037
7671000	222632	124049
7672000	222646	124057
7673000	222662	124070
7674000	222677	124084
7675000	222693	124087
7676000	222705	124092
7677000	222724	124108
7678000	222741	124121
7679000	222755	124127
7680000	222768	124135
7681000	222786	124147
7682000	222805	124158
7683000	222819	124170
7684000	222831	124180
7685000	222845	124184
7686000	222860	124190
7687000	222880	124206
7688000	222899	124221
7689000	222921	124235
7690000	222945	124252
7691000	222971	124272
7692000	222989	124285
7693000	223005	124292
7694000	223017	124296
7695000	223032	124309
7696000	223048	124320
7697000	223061	124325
7698000	223076	124332
7699000	223089	124342
7700000	223100	124349
7701000	223112	124357
7702000	223129	124367
7703000	223144	124375
7704000	223161	124390
7705000	223175	124401
7706000	223190	124408
7707000	223217	124428
7708000	223241	124440
7709000	223264	124459
7710000	223291	124478
7711000	223316	124499
7712000	223343	124517
7713000	223362	124522
7714000	223373	124522
7715000	223396	124532
7716000	223411	124544
7717000	223427	124552
7718000	223441	124560
7719000	223453	124564
7720000	223461	124566
7721000	223478	124580
7722000	223493	124588
7723000	223503	124596
7724000	223516	124602
7725000	223529	124609
7726000	223542	124617
7727000	223551	124622
7728000	223559	124621
7729000	223566	124625
7730000	223586	124640
7731000	223603	124650
7732000	223623	124661
7733000	223633	124668
7734000	223643	124677
7735000	223657	124686
7736000	223665	124689
7737000	223686	124701
7738000	223703	124712
7739000	223713	124717
7740000	223732	124728
7741000	223753	124740
7742000	223764	124747
7743000	223776	124756
7744000	223791	124763
7745000	223806	124768
7746000	223820	124776
7747000	223827	124781
7748000	223838	124788
7749000	223848	124792
7750000	223864	124802
7751000	223881	124816
7752000	223893	124826
7753000	223912	124838
7754000	223919	124840
7755000	223936	124848
7756000	223964	124871
7757000	223987	124885
7758000	223998	124893
7759000	224013	124898
7760000	224035	124914
7761000	224061	124935
7762000	224080	124949
7763000	224093	124953
7764000	224113	124963
7765000	224137	124979
7766000	224163	124999
7767000	224189	125021
7768000	224205	125032
7769000	224220	125041
7770000	224235	125053
7771000	224249	125061
7772000	224265	125075
7773000	224283	125087
7774000	224300	125101
7775000	224325	125117
7776000	224334	125121
7777000	224347	125125
7778000	224362	125134
7779000	224382	125148
7780000	224393	125156
7781000	224406	125166
7782000	224426	125183
7783000	224439	125194
7784000	224445	125194
7785000	224462	125208
7786000	224479	125220
7787000	224495	125232
7788000	224513	125243
7789000	224530	125257
7790000	224540	125263
7791000	224562	125277
7792000	224583	125293
7793000	224613	125320
7794000	224630	125330
7795000	224655	125344
7796000	224678	125361
7797000	224703	125378
7798000	224722	125390
7799000	224749	125411
